11:13:31,movebase_start
11:18:18,movebase_start
11:18:38,movebase_finish
11:18:38,start
11:18:39,search
11:18:54,adjustment
11:19:23,adjustment
11:19:26,guidance
11:20:16,charging
11:21:02,autocharge_cancel
11:24:07,movebase_start
11:24:35,movebase_finish
11:24:35,start
11:24:35,search
11:24:50,adjustment
11:25:17,adjustment
11:25:20,guidance
11:26:13,charging
11:27:55,autocharge_cancel
11:30:54,movebase_start
11:31:26,movebase_finish
11:31:26,start
11:31:26,search
11:31:41,adjustment
11:32:07,adjustment
11:32:10,guidance
11:33:01,charging
12:02:33,autocharge_cancel
12:04:23,movebase_start
12:04:45,movebase_finish
12:04:45,start
12:04:45,search
12:04:59,adjustment
12:05:26,adjustment
12:05:29,guidance
12:06:21,charging
12:07:10,autocharge_cancel
12:14:10,movebase_start
12:14:35,movebase_finish
12:14:35,start
12:14:35,search
12:14:41,adjustment
12:15:31,adjustment
12:15:35,guidance
12:16:24,charging
12:16:59,autocharge_cancel
12:23:56,movebase_start
12:24:22,movebase_finish
12:24:22,start
12:24:22,search
12:24:34,adjustment
12:24:57,adjustment
12:25:00,guidance
12:25:49,charging
12:26:05,autocharge_cancel
12:28:06,movebase_start
12:28:30,movebase_finish
12:28:30,start
12:28:30,search
12:28:46,adjustment
12:29:11,adjustment
12:29:15,guidance
12:30:05,charging
12:30:17,autocharge_cancel
14:41:01,movebase_start
14:41:27,movebase_finish
14:41:27,start
14:41:27,search
14:41:41,adjustment
14:42:09,adjustment
14:42:13,guidance
14:43:02,charging
14:43:18,autocharge_cancel
14:47:08,movebase_start
14:47:36,movebase_finish
14:47:36,start
14:47:36,search
14:47:51,adjustment
14:48:20,adjustment
14:48:23,guidance
14:49:12,charging
14:49:52,autocharge_cancel
14:54:24,movebase_start
14:54:49,movebase_finish
14:54:49,start
14:54:49,search
14:54:54,adjustment
14:55:29,adjustment
14:55:32,guidance
14:56:26,charging
14:57:37,autocharge_cancel
14:59:44,movebase_start
15:00:08,movebase_finish
15:00:08,start
15:00:08,search
15:00:27,adjustment
15:00:56,autocharge_cancel
15:11:41,movebase_start
15:12:06,movebase_finish
15:12:06,start
15:12:07,search
15:12:20,adjustment
15:12:39,adjustment
15:12:42,guidance
15:13:06,charging
15:14:05,autocharge_cancel
15:17:57,movebase_start
15:18:18,movebase_finish
15:18:18,start
15:18:18,search
15:18:26,adjustment
15:19:24,adjustment
15:19:28,guidance
15:19:59,charging
15:48:32,autocharge_cancel
15:51:37,movebase_start
15:52:09,movebase_finish
15:52:09,start
15:52:10,search
15:52:23,adjustment
15:52:43,adjustment
15:53:01,adjustment
15:53:04,guidance
15:53:25,charging
15:55:44,autocharge_cancel
15:56:16,movebase_start
15:56:46,movebase_finish
15:56:46,start
15:56:47,search
15:57:02,adjustment
15:57:26,adjustment
15:57:29,guidance
15:58:06,charging
15:58:59,autocharge_cancel
16:06:32,movebase_start
16:06:57,movebase_finish
16:06:57,start
16:06:57,search
16:07:03,autocharge_cancel
16:08:00,movebase_start
16:08:31,movebase_finish
16:08:31,start
16:08:31,search
16:08:43,adjustment
16:09:02,adjustment
16:09:05,guidance
16:09:29,charging
16:09:48,autocharge_cancel
16:13:24,movebase_start
16:13:55,movebase_finish
16:13:55,start
16:13:55,search
16:14:09,adjustment
16:14:31,adjustment
16:14:34,guidance
16:14:59,charging
16:36:48,autocharge_cancel
