17:30:11,movebase_start
17:30:30,movebase_finish
17:30:30,start
17:30:30,search
17:30:41,adjustment
17:31:02,adjustment
17:31:21,adjustment
17:31:25,guidance
17:31:52,charging
17:40:05,autocharge_cancel
17:50:11,movebase_start
17:50:53,movebase_finish
17:50:53,start
17:50:53,search
17:51:02,adjustment
17:51:06,guidance
17:51:37,charging
18:00:04,autocharge_cancel
18:50:12,movebase_start
18:50:46,movebase_finish
18:50:46,start
18:50:47,search
18:50:58,adjustment
18:51:19,adjustment
18:51:22,guidance
18:51:55,charging
19:00:04,autocharge_cancel
19:10:11,movebase_start
19:10:35,movebase_finish
19:10:35,start
19:10:35,search
19:10:48,adjustment
19:11:10,adjustment
19:11:13,guidance
19:11:45,charging
19:20:03,autocharge_cancel
19:30:12,movebase_start
19:30:32,movebase_finish
19:30:32,start
19:30:32,search
19:30:44,adjustment
19:31:04,adjustment
19:31:08,guidance
19:31:42,charging
19:40:03,autocharge_cancel
19:50:12,movebase_start
19:50:29,movebase_finish
19:50:29,start
19:50:29,search
19:50:40,adjustment
19:50:43,guidance
19:51:22,charging
19:58:23,finish
20:00:05,autocharge_cancel
20:10:12,movebase_start
20:10:41,movebase_finish
20:10:41,start
20:10:41,search
20:10:53,adjustment
20:11:16,adjustment
20:11:19,guidance
20:11:52,charging
20:17:17,finish
20:20:05,autocharge_cancel
20:30:11,movebase_start
20:30:29,movebase_finish
20:30:29,start
20:30:29,search
20:30:40,adjustment
20:31:01,adjustment
20:31:04,guidance
20:31:36,charging
20:37:59,finish
20:40:02,autocharge_cancel
20:50:12,movebase_start
20:50:38,movebase_finish
20:50:38,start
20:50:39,search
20:50:51,adjustment
20:51:11,adjustment
20:51:15,guidance
20:51:49,charging
20:57:01,finish
21:00:05,autocharge_cancel
21:10:12,movebase_start
21:10:41,movebase_finish
21:10:41,start
21:10:41,search
21:10:52,adjustment
21:10:55,guidance
21:11:24,charging
21:17:16,finish
21:20:05,autocharge_cancel
21:30:12,movebase_start
21:30:46,movebase_finish
21:30:46,start
21:30:46,search
21:30:57,adjustment
21:31:18,adjustment
21:31:21,guidance
21:31:57,charging
21:37:41,finish
21:40:04,autocharge_cancel
21:50:12,movebase_start
21:50:49,movebase_finish
21:50:49,start
21:50:50,search
21:51:01,adjustment
21:51:23,adjustment
21:51:26,guidance
21:51:58,charging
21:58:09,finish
22:00:06,autocharge_cancel
22:10:12,movebase_start
22:10:50,movebase_finish
22:10:50,start
22:10:50,search
22:11:01,adjustment
22:11:04,guidance
22:11:37,charging
22:16:47,finish
22:20:05,autocharge_cancel
22:30:11,movebase_start
22:30:43,movebase_finish
22:30:43,start
22:30:43,search
22:30:55,adjustment
22:31:15,adjustment
22:31:19,guidance
22:31:49,charging
22:37:36,finish
22:40:04,autocharge_cancel
22:50:11,movebase_start
22:50:41,movebase_finish
22:50:41,start
22:50:42,search
22:50:55,adjustment
22:51:16,adjustment
22:51:19,guidance
22:51:50,charging
22:57:31,finish
23:00:04,autocharge_cancel
23:10:11,movebase_start
23:10:31,movebase_finish
23:10:31,start
23:10:32,search
23:10:46,adjustment
23:11:08,adjustment
23:11:12,guidance
23:11:46,charging
23:17:30,finish
23:20:03,autocharge_cancel
23:30:11,movebase_start
23:30:33,movebase_finish
23:30:33,start
23:30:33,search
23:30:45,adjustment
23:31:05,adjustment
23:31:08,guidance
23:31:39,charging
23:37:07,finish
23:40:06,autocharge_cancel
23:50:11,movebase_start
23:50:30,movebase_finish
23:50:30,start
23:50:31,search
23:50:40,adjustment
23:50:44,guidance
23:51:16,charging
23:56:54,finish
