00:00:00,movebase_start
00:00:33,movebase_finish
00:00:33,start
00:00:33,search
00:04:41,search_fail
00:04:41,movebase_start
00:05:04,movebase_finish
00:05:04,start
00:05:05,search
00:30:10,movebase_start
00:30:34,movebase_finish
00:30:34,start
00:30:34,search
00:30:46,adjustment
00:31:08,adjustment
00:31:11,guidance
00:31:44,charging
00:40:05,autocharge_cancel
16:50:09,movebase_start
16:50:45,movebase_finish
16:50:45,start
16:50:46,search
16:50:56,adjustment
16:51:16,adjustment
16:51:36,adjustment
16:51:39,guidance
16:52:07,charging
17:03:40,finish
17:50:08,movebase_start
17:50:48,movebase_finish
17:50:48,start
17:50:48,search
17:51:03,adjustment
17:51:26,adjustment
17:51:47,adjustment
17:51:50,guidance
17:52:25,charging
18:06:18,finish
18:10:08,movebase_start
18:10:34,movebase_finish
18:10:34,start
18:10:34,search
18:10:49,adjustment
18:11:12,adjustment
18:11:34,adjustment
18:11:37,guidance
18:12:10,charging
18:12:57,finish
18:20:05,autocharge_cancel
18:50:08,movebase_start
18:50:46,movebase_finish
18:50:46,start
18:50:46,search
18:50:59,adjustment
18:51:21,adjustment
18:51:24,guidance
18:51:57,charging
19:00:03,autocharge_cancel
19:10:08,movebase_start
19:10:49,movebase_finish
19:10:49,start
19:10:50,search
19:11:01,adjustment
19:11:21,adjustment
19:11:25,guidance
19:11:54,charging
19:20:03,autocharge_cancel
19:30:09,movebase_start
19:30:47,movebase_finish
19:30:47,start
19:30:48,search
19:31:01,adjustment
19:31:23,adjustment
19:31:43,adjustment
19:31:46,guidance
19:32:14,charging
19:38:13,finish
19:40:05,autocharge_cancel
19:50:08,movebase_start
19:50:42,movebase_finish
19:50:42,start
19:50:42,search
19:50:55,adjustment
19:51:16,adjustment
19:51:37,adjustment
19:51:40,guidance
19:52:14,charging
19:58:19,finish
20:00:06,autocharge_cancel
20:30:10,movebase_start
20:30:59,movebase_finish
20:30:59,start
20:30:59,search
20:31:12,adjustment
20:31:34,adjustment
20:31:38,guidance
20:32:10,charging
20:40:04,autocharge_cancel
20:50:11,movebase_start
20:50:44,movebase_finish
20:50:44,start
20:50:44,search
20:50:57,adjustment
20:51:20,adjustment
20:51:23,guidance
20:52:00,charging
20:58:33,finish
21:00:05,autocharge_cancel
21:10:10,movebase_start
21:10:33,movebase_finish
21:10:33,start
21:10:33,search
21:10:47,adjustment
21:11:08,adjustment
21:11:29,adjustment
21:11:32,guidance
21:12:02,charging
21:18:07,finish
21:20:04,autocharge_cancel
