14:10:09,movebase_start
14:10:26,movebase_finish
14:10:26,start
14:10:26,search
14:10:37,adjustment
14:10:57,adjustment
14:11:00,guidance
14:11:33,charging
14:20:04,autocharge_cancel
14:30:09,movebase_start
14:30:37,movebase_finish
14:30:37,start
14:30:37,search
14:30:49,adjustment
14:31:09,adjustment
14:31:12,guidance
14:31:43,charging
14:32:58,finish
14:40:06,autocharge_cancel
14:50:08,movebase_start
14:50:39,movebase_finish
14:50:39,start
14:50:39,search
14:50:51,adjustment
14:51:13,adjustment
14:51:16,guidance
14:51:51,charging
14:59:26,finish
15:00:06,autocharge_cancel
15:10:09,movebase_start
15:10:28,movebase_finish
15:10:28,start
15:10:28,search
15:10:41,adjustment
15:11:01,adjustment
15:11:05,guidance
15:11:35,charging
15:16:19,finish
15:20:04,autocharge_cancel
15:30:08,movebase_start
15:30:25,movebase_finish
15:30:25,start
15:30:25,search
15:30:38,adjustment
15:30:59,adjustment
15:31:19,adjustment
15:31:22,guidance
15:31:52,charging
15:38:10,finish
15:40:02,autocharge_cancel
15:50:08,movebase_start
15:50:35,movebase_finish
15:50:35,start
15:50:35,search
15:50:48,adjustment
15:51:10,adjustment
15:51:13,guidance
15:51:45,charging
15:57:01,finish
16:00:05,autocharge_cancel
16:10:09,movebase_start
16:10:26,movebase_finish
16:10:26,start
16:10:26,search
16:10:39,adjustment
16:11:01,adjustment
16:11:04,guidance
16:11:37,charging
16:17:20,finish
16:20:03,autocharge_cancel
16:30:08,movebase_start
16:30:37,movebase_finish
16:30:37,start
16:30:37,search
16:30:51,adjustment
16:31:14,adjustment
16:31:36,adjustment
16:31:39,guidance
16:32:13,charging
16:38:28,finish
16:40:05,autocharge_cancel
16:50:09,movebase_start
16:50:26,movebase_finish
16:50:26,start
16:50:26,search
16:50:37,adjustment
16:50:40,guidance
16:51:12,charging
16:56:15,finish
17:00:05,autocharge_cancel
17:10:08,movebase_start
17:11:08,movebase_finish
17:11:08,start
17:11:08,search
17:11:21,adjustment
17:11:24,guidance
17:11:57,charging
17:18:11,finish
17:20:04,autocharge_cancel
17:30:08,movebase_start
17:30:35,movebase_finish
17:30:35,start
17:30:35,search
17:30:49,adjustment
17:31:11,adjustment
17:31:31,adjustment
17:31:35,guidance
17:32:05,charging
17:32:55,autocharge_cancel
18:05:44,movebase_start
18:06:03,autocharge_cancel
18:06:13,autocharge_cancel
18:10:08,movebase_start
18:10:40,movebase_finish
18:10:40,start
18:10:40,search
18:10:53,adjustment
18:11:15,adjustment
18:11:36,adjustment
18:11:39,guidance
18:12:13,charging
18:50:09,movebase_start
18:50:40,movebase_finish
18:50:40,start
18:50:40,search
18:50:50,adjustment
18:50:54,guidance
18:51:20,charging
19:00:03,autocharge_cancel
19:10:08,movebase_start
19:10:29,movebase_finish
19:10:29,start
19:10:29,search
19:10:41,adjustment
19:11:02,adjustment
19:11:06,guidance
19:11:39,charging
19:20:04,autocharge_cancel
19:30:08,movebase_start
19:30:32,movebase_finish
19:30:32,start
19:30:32,search
19:30:43,adjustment
19:31:03,adjustment
19:31:06,guidance
19:31:37,charging
19:40:04,autocharge_cancel
19:50:09,movebase_start
19:50:37,movebase_finish
19:50:37,start
19:50:38,search
19:50:51,adjustment
19:51:12,adjustment
19:51:32,adjustment
19:51:35,guidance
19:52:05,charging
19:57:36,finish
20:00:04,autocharge_cancel
20:10:09,movebase_start
20:10:33,movebase_finish
20:10:33,start
20:10:34,search
20:10:47,adjustment
20:11:09,adjustment
20:11:12,guidance
20:11:41,charging
20:17:28,finish
20:20:06,autocharge_cancel
20:30:09,movebase_start
20:30:37,movebase_finish
20:30:37,start
